Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Will_vote_only_large_party_int,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,Issue_0,Issue_1,Issue_2,Issue_3,Issue_4,Issue_5,Issue_6,Issue_7
1.944466988841519,0.749497269689636,1.7845585656056053,-0.8595036685150135,-1,-0.8761138388829354,0.6026556463517222,1,0,0,0,0,0,0,0
0.4891365578546775,0.0907088534183189,0.24310418908021703,-0.9462250137242606,0,-0.4802047808343146,-0.384367271783623,0,0,0,0,0,0,1,0
-0.6023612653854535,0.98886078445315,1.4422155267978718,3.386899300857313,1,2.48342742027011,0.8552788430875261,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.5673997736724289,-1.1567718722927935,-1.1514242874173495,-1,-0.9168311485530822,0.8173997682185802,0,1,0,0,0,0,0,0
0.8529691656013879,-1.4726692440543747,-0.0817187743564362,3.218566350317287,1,0.8803806362063676,3.2224137554000296,1,0,0,0,0,0,0,0
0.4891365578546775,0.04459805104945955,-0.23088318831292817,0.3219920444761946,-1,-0.028202630584131933,-0.8852682165810292,0,0,0,0,1,0,0,0
0.4891365578546775,1.703052128278172,2.398417805888854,1.5520988628455035,1,-0.750339464826146,1.0936241994036269,0,0,0,0,0,0,0,1
0.8529691656013879,0.9124822201596765,1.9125457288702066,-0.25660281409779867,-1,-0.9032475197220058,0.7244304704362146,0,1,0,0,0,0,0,0
0.4891365578546775,0.03671038327779793,-0.42534805566704037,0.25682613555248407,-1,0.23354499382799337,-1.0556986068305931,0,0,0,0,1,0,0,0
-0.23852865763874323,-0.6282619733560558,-1.1669699099496489,0.1621601986964639,-1,-0.8391832143517028,0.7663469507766743,1,0,0,0,0,0,0,0
-1.3300264808788742,-0.45011667833335456,-0.8017070450914446,-1.1135393403548473,-1,-0.43483003054789604,0.07034442896251406,0,0,1,0,0,0,0,0
1.2168017733480982,0.7929568435179413,1.9839892466051419,1.12974482961682,-1,-0.647174578420817,0.473738601766495,0,0,0,0,0,0,0,1
-0.966193873132164,2.4769405761102488,0.3439092885703077,-0.626354383040132,-1,2.2416959769887725,0.9751280894975264,0,0,0,0,1,0,0,0
-0.6023612653854535,1.772025528988344,-0.06583204080855005,-0.12155515375507406,-1,1.961067672299228,0.1907344859170746,0,1,0,0,0,0,0,0
-0.966193873132164,2.005567205556801,0.14376777664696883,-0.19231408240656514,-1,2.2728328756571745,0.6964973300192464,0,0,1,0,0,0,0,0
0.12530395010796713,-0.059026585646657456,-0.11895345222587059,0.11003552279488431,-1,-0.15217418449160372,-0.7115178254068535,0,0,1,0,0,0,0,0
0.8529691656013879,-2.6784249114265,-1.987397436600903,2.0809779964111494,1,-0.5023686606246327,3.3204974516950756,0,0,0,0,0,0,0,1
-0.966193873132164,2.103809203575992,0.16967672109714757,-0.054607851379874554,-1,2.09709412654054,0.5492184485200804,0,0,1,0,0,0,0,0
-1.3300264808788742,-1.043396054543572,-1.3969090808460527,-0.8326497448811043,-1,-0.9551535148495983,1.2261012299203196,0,0,0,0,0,0,0,1
-0.6023612653854535,-0.8516938503198166,-1.0140154405683326,0.06018319710862179,-1,-0.9984862865444747,0.9984932566958109,0,0,0,0,0,0,0,1
-0.966193873132164,0.8894394503635461,-0.8840145087456953,1.0586516871565403,0,0.1996245334757207,-0.8344051328555265,0,0,0,1,0,0,0,0
-0.6023612653854535,-0.17119546376972625,-0.27403931338113185,-1.1018080161918784,-1,0.7328892527652354,-1.1368702412810694,0,0,0,0,1,0,0,0
0.12530395010796713,-0.7345511189451784,-1.0745786493867204,-0.8023287394426076,-1,-0.8618059330768953,0.8066783519476078,1,0,0,0,0,0,0,0
-1.3300264808788742,-1.0272646458763397,-1.177478887229175,0.1612602052887855,-1,-0.8921906198967717,1.054258173815535,0,0,0,0,0,0,0,1
0.8529691656013879,1.9460833281656125,2.360133252148953,-0.25660281409779867,1,1.3041380355682324,0.647693827712677,0,0,0,0,0,0,0,1
-0.23852865763874323,0.635806530631412,-0.4534332452200742,0.07295504383231992,0,-0.4516511969163085,-0.3993468306511503,0,0,0,0,0,1,0,0
-0.6023612653854535,-0.5144317608393129,-0.6997485038523367,-0.31227892789759387,-1,-0.6797930466708334,0.33463461382851745,0,1,0,0,0,0,0,0
1.2168017733480982,-0.12627137445792655,0.9459059388615533,-0.5268369603338533,-1,0.053628365297844455,-0.7227159203203279,1,0,0,0,0,0,0,0
-1.6938590886255847,2.4037585894425373,0.19808811365867499,0.5732570943863297,-1,2.439426852429457,1.1443931516844361,0,0,1,0,0,0,0,0
-0.6023612653854535,-0.007924532649855967,-0.5709875491061713,-0.5481202004293343,0,0.13308262762703665,-0.9230293343010351,0,0,0,1,0,0,0,0
-0.6023612653854535,0.055318927333403385,-0.11691777975268092,-0.04497586506981725,0,0.09651350054468567,-1.0688343813459649,0,0,0,1,0,0,0,0
1.2168017733480982,1.693512606924052,-1.133028462587465,1.6445833698894,1,1.9086984922821806,0.4304962570996347,1,0,0,0,0,0,0,0
0.8529691656013879,0.4011352036295154,1.6202557308811996,-0.20186450321150617,-1,-0.9957677602734663,0.6653802613903419,0,0,0,0,1,0,0,0
-1.6938590886255847,-0.4484534135455875,1.3185799292755673,-0.25118961033275217,-1,-0.7015407207342845,0.4168619626225192,0,0,1,0,0,0,0,0
1.944466988841519,-0.3595299606802945,-0.8820418123826753,1.2086059186229996,-1,0.01702696429585565,-0.3579420332306298,1,0,0,0,0,0,0,0
0.12530395010796713,-0.27479898795151614,-0.5653511839236361,-1.0542871969915781,-1,0.6869889200792267,-0.8902299242604154,1,0,0,0,0,0,0,0
-0.6023612653854535,-0.03351574371015126,-1.1689680732621683,0.11492949555875467,0,0.7874321728904149,-0.5820029540680041,0,0,0,0,0,1,0,0
-0.966193873132164,-0.05928361506977927,0.012264695883669765,-0.7934315675834006,-1,0.4292749726676809,-1.3002026808011724,0,0,0,0,0,0,0,1
1.944466988841519,-0.32219408247933595,-0.04575071751234289,-0.58284065825646,-1,0.17892657560848463,-0.8693019963833907,1,0,0,0,0,0,0,0
-0.6023612653854535,0.5584580938690236,-1.1776760109529225,0.12383732870045866,0,-0.3357912436287274,-0.14792409021430722,0,0,0,0,0,1,0,0
-0.6023612653854535,0.3292835689504224,0.02396917021051882,0.6317848350103875,-1,-0.8629947149620287,0.10334654804628629,0,0,0,0,0,0,0,1
1.5806343810948085,-0.08942032909758593,-0.1535175279608173,-0.32293454407574806,-1,0.10931831580365832,-0.9721530071515528,0,0,0,0,1,0,0,0
0.4891365578546775,1.0442877765875154,1.627901116304507,0.5493022631277074,-1,-0.7934923068589997,0.45487295004808864,0,0,0,0,0,0,0,1
-0.6023612653854535,0.28157080790632405,-1.0103395677434268,-0.30762338997377225,0,0.4092221161789056,-0.8267490259138113,0,0,0,0,0,1,0,0
-0.6023612653854535,-0.2382326166362611,-0.7580796695774655,-0.28576152816081557,-1,-0.54871759941364,0.06561091826901716,0,1,0,0,0,0,0,0
-1.6938590886255847,-0.8447614107620789,0.7828630385761007,-1.010060377232114,-1,-0.8401942981522539,0.6297366216474964,0,0,1,0,0,0,0,0
0.4891365578546775,-0.16228188321435025,0.058092067160307875,0.8207418382177042,0,0.3636286042990288,-1.168341967954797,0,0,0,0,0,0,1,0
-0.23852865763874323,-0.26075212552633603,-0.5996906569466911,-0.8796500023807993,-1,-0.40535528362510603,-0.15266829006286267,0,1,0,0,0,0,0,0
-0.6023612653854535,0.054661674841296116,-0.15769119776898638,-0.27708624191979675,-1,0.6837414150807403,-1.415088896449691,0,1,0,0,0,0,0,0
0.8529691656013879,0.49188905424818496,-0.026226045130894066,-0.4809267442948755,-1,0.0025141489687237296,-1.1502948660395507,0,0,0,0,1,0,0,0
0.8529691656013879,0.796765445492175,1.9424387657946045,0.4074794313397657,-1,-1.0181961796823615,0.8645501885565852,0,0,0,0,1,0,0,0
-1.3300264808788742,-0.6172574998536796,-0.6987525741688836,-0.19502855371182107,-1,-0.8243742306690689,0.557637468416791,0,0,0,0,0,0,0,1
0.4891365578546775,2.085946968286115,0.3024871205522237,-0.966067891591669,-1,2.0795037200036197,0.5191228418256311,1,0,0,0,0,0,0,0
-0.966193873132164,0.26222524474130254,-0.11518597180161409,-0.2619058442546941,-1,0.4649543264274795,-1.5636143374982936,0,0,0,0,1,0,0,0
-0.6023612653854535,-0.6117601578269524,-0.7542868393004304,-0.8888693151514435,-1,-0.5576660987988344,0.27669791944688354,0,0,0,0,1,0,0,0
-1.3300264808788742,0.7472687815897863,-0.6058925202058811,0.2918683697076498,0,0.49484512914449336,-1.2851466655583361,0,0,0,0,0,1,0,0
-0.966193873132164,-0.3954333888674901,0.7022028534617714,-0.8772970187397521,-1,-0.890196401107141,0.4229156986112732,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.7350675088148887,-1.1255398906494183,-0.7619097842091078,-1,-0.5907191745737727,0.5486282229060941,1,0,0,0,0,0,0,0
0.4891365578546775,0.7965570061900528,2.0826203676493416,1.4335379997773787,-1,-0.9755884070082367,0.8986277836072823,0,0,0,0,1,0,0,0
1.2168017733480982,0.540822396189667,1.2061256803640332,-0.3345849751399841,-1,-1.1318972435215973,0.6555848007779113,0,0,0,0,0,0,0,1
-1.6938590886255847,0.2609770571002876,-0.5307021974802626,-1.087858571740828,-1,0.49664816702934844,-1.277480684761094,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.3504327890892608,-0.22550950110729345,-1.1130382059486692,-1,0.4855561559521714,-0.9634304204394598,0,1,0,0,0,0,0,0
-0.6023612653854535,-1.0188565350231453,-0.42192926919598633,-0.28488453001938857,0,0.32045351112417664,-0.17451002119152054,0,0,0,0,0,0,1,0
1.2168017733480982,-0.547014556821186,-0.406170665213326,1.264349848878879,-1,-0.3129559176060143,-0.14265617425185376,0,0,0,0,1,0,0,0
0.8529691656013879,-0.22465958285030138,-0.0851257264305379,-0.6901762639992517,-1,0.1373908374477946,-0.9104945488044603,0,0,0,0,0,0,0,1
0.4891365578546775,0.21036805155117236,-0.10374093007933147,-0.3405273288013472,-1,0.08955810483415076,-1.1529985028640217,0,0,0,0,1,0,0,0
0.8529691656013879,2.158295050103762,-0.0817187743564362,-0.25660281409779867,1,1.8489661586156858,2.8589942399307335,0,0,0,0,1,0,0,0
1.2168017733480982,-0.4394832984186883,-0.1373655048186579,-0.3195376714623823,-1,0.31610519745701676,-0.8302430359984446,0,0,0,0,1,0,0,0
2.3082995965882294,-0.2899082613668123,0.06267816442106432,-0.8030479282455574,-1,0.22275592642409597,-0.9490043470966716,1,0,0,0,0,0,0,0
0.8529691656013879,-0.06399240434174297,0.08339633139496973,-0.703926154842114,-1,0.3951634182622506,-1.2874941232558748,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.42151030131824246,-0.6238449052702577,1.2660707548171137,-1,-0.5864903611488521,0.1497490934956236,1,0,0,0,0,0,0,0
-0.966193873132164,-0.617345460139723,0.8653331216283627,-1.0157355951165528,-1,-0.5347792371856614,0.16179210094939467,0,0,1,0,0,0,0,0
-1.3300264808788742,-0.679280625532035,-0.9494743677144528,-0.5431830430207902,-1,-0.8463111637812673,0.7077131762539072,0,0,1,0,0,0,0,0
-1.3300264808788742,-0.6271615686633256,-0.6759893901222409,-0.9228111165717703,-1,-0.8515051058122908,0.5874211642052313,0,0,1,0,0,0,0,0
0.4891365578546775,0.30498370405448433,0.2569178744900247,-0.7971771020203856,-1,0.10564245067147679,-1.2629230069085595,0,0,1,0,0,0,0,0
0.8529691656013879,-0.8942465278828942,0.9816025814182271,-0.7996722702774898,-1,-0.023100387011079748,-0.051676951047209346,0,0,1,0,0,0,0,0
-0.6023612653854535,0.009513106551748925,1.3175115569340532,-1.1141169867852643,-1,0.12867545750114637,-0.6223730913372619,0,0,1,0,0,0,0,0
-0.966193873132164,-0.5735993279250823,0.7648117517468445,-0.8258234493839893,0,0.08432082995009932,-0.4848186265447475,0,0,0,0,0,0,1,0
0.12530395010796713,-0.01624230607414261,-0.8590321675957086,-0.6794036616609939,-1,-0.523891565394385,-0.00867361168668177,0,0,0,0,1,0,0,0
-0.6023612653854535,1.902132036091332,-0.09503813750803947,0.6777862375797603,-1,2.005754862391338,0.32747511074587077,0,0,0,0,0,0,0,1
0.12530395010796713,0.12814593075260053,-0.3983846868972617,-0.3645255914440755,-1,0.4888886415730295,-1.2972293924914349,1,0,0,0,0,0,0,0
0.8529691656013879,0.8404203286415903,1.9121965774441747,-0.4085363476755317,-1,-1.0487318156913406,0.8871902059398238,0,0,1,0,0,0,0,0
0.12530395010796713,0.127993917203392,-1.1421799915576016,-0.5519777856148733,0,-0.4997058744149841,0.07336751903783546,0,0,0,0,0,0,1,0
0.4891365578546775,-2.2636264284142036,2.397431793027127,3.089773971580519,1,2.4942881362520946,3.4170781698373536,0,0,0,0,1,0,0,0
-0.23852865763874323,-0.30516403629388794,-0.7971478215712615,-0.43807759383198597,-1,-0.6107207640545008,0.18543657823187734,0,0,1,0,0,0,0,0
-1.3300264808788742,0.32443910191613884,-0.17886348683958334,-1.02123410014006,-1,0.8372525732480733,-1.5604784289266507,0,0,1,0,0,0,0,0
2.3082995965882294,0.6100923029557602,-0.12075763862232,-0.8294093418329191,-1,-0.09855424107420921,-0.9933806546282251,1,0,0,0,0,0,0,0
-0.23852865763874323,-0.013031854078578911,-1.121484437565732,0.32614555274163803,0,0.280839048120291,-0.5551821355640825,0,0,0,0,0,1,0,0
-0.23852865763874323,-0.2423003978808403,-0.6319372128204788,-0.9710189078568225,-1,-0.44314965676522805,-0.10637527852544972,0,1,0,0,0,0,0,0
0.12530395010796713,1.044609980889211,0.2080422328605467,1.2240541771436158,-1,-0.2507822295634054,-0.7325900342018398,0,0,0,0,0,0,0,1
-0.6023612653854535,-0.4927776800537876,-1.043895499717159,-1.0174060536110852,-1,-0.370508845488536,0.1502366703479134,0,0,0,0,0,0,0,1
-0.966193873132164,-0.05927350166342084,-0.11380072168658266,-0.09141153703133066,-1,0.3493514833902345,-1.214874488849093,0,0,0,0,1,0,0,0
-1.3300264808788742,-0.6626493832342653,-0.850146192406495,-0.626481117330583,-1,-0.6951854681407518,0.4924593916654173,0,0,0,0,0,0,0,1
-0.23852865763874323,-0.5906516376760074,-1.1262113285746211,-0.7967354517554865,-1,-0.7299222677218737,0.6097892024346915,0,1,0,0,0,0,0,0
-0.23852865763874323,-0.4016249029645495,-0.73127760944929,-0.9145810285199486,-1,-0.665661576006226,0.27022244489263286,1,0,0,0,0,0,0,0
-1.6938590886255847,-0.06745237476121195,-0.1268905033810866,-0.613164516033699,-1,0.4241853503697084,-1.249064990355651,0,0,1,0,0,0,0,0
-0.966193873132164,0.1295903822640717,-0.05351980994093211,-0.7751672077312365,-1,0.7232077754865506,-1.5267509863017186,0,0,0,0,0,0,0,1
2.3082995965882294,2.5568375264851526,-1.5606482779522945,2.0656470843503802,1,-2.5295606488038147,3.255871367500042,1,0,0,0,0,0,0,0
0.8529691656013879,0.7894188708855329,1.3207786138747617,0.040706534776874595,-1,-0.8998204238005896,0.3985658344115579,0,0,0,0,1,0,0,0
1.5806343810948085,0.6897642738023403,1.5846646905344512,0.31414346528013287,-1,-0.9821879142312834,0.6221322829293873,0,0,0,0,1,0,0,0
-0.966193873132164,2.101624498094258,0.1280055197213409,0.2105938599353346,-1,2.1810028507182846,0.6460846878126993,0,0,1,0,0,0,0,0
-0.23852865763874323,0.9083180420333797,-0.830586998068877,-0.1614198251725647,0,0.24838265724117004,-0.9082380046997512,0,0,0,0,0,1,0,0
0.4891365578546775,-0.3993576922734429,-0.0817187743564362,3.314767583479293,1,-2.850425421485604,0.018750138993855785,0,0,0,0,0,0,0,1
-0.6023612653854535,2.3502273857722416,0.352131103507155,-0.6008944502631954,-1,2.310332771511531,0.9637156835365689,0,1,0,0,0,0,0,0
-0.6023612653854535,-0.6570334986106892,-1.0371618413670545,-0.9651798102127854,0,0.013857434040853364,-0.055082861383320046,0,0,0,0,0,1,0,0
1.5806343810948085,0.775407020590766,2.0755505820789484,-0.07262184185894226,-1,-1.0235999279311665,0.9478435693179497,1,0,0,0,0,0,0,0
1.5806343810948085,-2.717125628879594,1.3330588877893284,2.241607781968684,1,-2.8575607320087375,0.018750138993855785,0,0,0,0,1,0,0,0
-0.966193873132164,-0.310828397232091,-0.7724345759042627,-0.9229271867053749,-1,-0.5266981280463623,0.08180316342466878,0,0,0,0,0,0,0,1
-0.966193873132164,-0.2992924657171162,1.0422123249891033,0.7848004329262198,-1,-0.5010846455703806,-0.0014015638376982606,0,0,0,0,1,0,0,0
0.12530395010796713,-1.1625425712831596,0.38319694224521733,-0.6123701899455108,-1,-0.8383439769851536,0.7910814578135762,1,0,0,0,0,0,0,0
-0.23852865763874323,0.34774638857526247,-0.18052641571677328,-0.6865600658673532,-1,0.5874510669624688,-1.6421409099414006,0,1,0,0,0,0,0,0
0.12530395010796713,0.1986986473494114,-0.09854052067268763,0.525083738400592,-1,0.6458338616922313,-1.582616063964883,1,0,0,0,0,0,0,0
0.4891365578546775,-0.7473607291676956,1.557579709308403,1.3861261033802783,1,-1.2905567411819534,1.34159478418959,0,0,0,0,0,0,0,1
-0.6023612653854535,-0.20056396745136948,-0.6313006970962269,-0.9516075642005563,-1,-0.4815420165936239,-0.08275442398326155,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.28923620306237796,0.6294331073580939,0.02050114541358663,-1,-0.7166582304096142,0.13628913974697665,0,0,0,0,1,0,0,0
-0.23852865763874323,-0.5990009512552844,-1.0837048510439553,-1.031113900519273,-1,-0.7307525816700217,0.5952024304206085,0,1,0,0,0,0,0,0
0.8529691656013879,-0.1243007176539588,0.5539573823693087,0.3731079924095154,-1,-0.26282921090557093,-0.5307402347489572,0,0,0,0,0,0,0,1
-0.23852865763874323,-0.6574251586243202,0.6197398308439436,0.04301436750051298,0,-0.04673103456370696,-0.35188369257365976,0,0,0,0,0,0,1,0
1.944466988841519,0.190623534272701,0.7003423937250911,-0.22747760542441733,-1,-0.24466122882018723,-0.6557747038411267,0,1,0,0,0,0,0,0
0.4891365578546775,0.10856282954164363,-0.44870654148859684,-1.086670270695573,-1,-0.5386159806546572,-0.20201438222396828,1,0,0,0,0,0,0,0
-1.6938590886255847,-0.6991864840487056,0.36920080540836914,-1.0209689347508373,0,0.14272746539972073,-0.49898626277250097,0,0,0,0,0,1,0,0
-1.3300264808788742,-0.4149062784149785,-0.6241595035976266,-0.8453165661256935,-1,-0.6204030340843024,0.18550290458030255,0,0,1,0,0,0,0,0
0.12530395010796713,0.8758441400209316,1.6287301716345386,1.061776258351458,-1,-0.9603560323414159,0.6310045896797675,0,0,0,0,1,0,0,0
0.8529691656013879,-1.0309654028281303,0.40953618950508547,-0.5878750100613441,-1,-0.32747241297414104,0.1795237533037047,0,1,0,0,0,0,0,0
0.4891365578546775,-0.5926690966022519,0.34188804009480156,-0.1631691933072519,0,-0.3476620313116007,-0.15751391791749048,0,0,0,0,0,0,1,0
0.12530395010796713,2.0415256261180743,0.21657594702554409,-0.997206285304681,-1,2.082019835558139,0.49048003418139896,0,1,0,0,0,0,0,0
0.4891365578546775,0.06659349257349287,-0.060281297097577,-0.25660281409779867,1,1.3025853144547619,-0.9651282823060136,0,1,0,0,0,0,0,0
-0.6023612653854535,1.8834506828896387,0.17129979278653074,0.45002230658339337,-1,2.2013578577122126,0.5369231834052685,0,1,0,0,0,0,0,0
0.12530395010796713,-0.5077352079058556,0.5219580269524469,-0.05360682099737727,-1,0.11813732428233892,-0.6370706338829973,0,0,0,0,1,0,0,0
-1.3300264808788742,0.3210742664812002,-0.43297285601261054,1.1241494003408325,0,0.5294537561246742,-1.402021773098336,0,0,0,1,0,0,0,0
-1.3300264808788742,-0.5227461881556771,-0.9067083819427322,0.0063184116308071196,-1,-0.6134143713013422,0.3477363610741408,0,0,0,0,0,0,0,1
-0.966193873132164,-0.5603849872415225,-0.6448729439952544,-0.38572021441191884,-1,-0.5846249916575601,0.2344726558335082,0,0,0,0,0,0,0,1
-0.6023612653854535,-0.01237257732703019,-1.2491428548031462,0.900807403952142,0,-0.4473137168079812,0.12523859079986904,0,0,0,0,0,1,0,0
-1.3300264808788742,-0.2120297802604288,1.2486255572217606,-0.25660281409779867,-1,-0.6214144645160147,0.18390999719429693,0,0,0,0,0,0,0,1
-0.6023612653854535,2.153476985618172,0.08047531441771165,-0.9951536056769763,-1,1.9795118569037045,0.45365312781544864,0,0,0,0,0,0,0,1
-0.966193873132164,-0.6520386596365035,-0.40598300377370033,0.5335669156463376,-1,0.7235269887704744,-0.6094484509097452,0,0,1,0,0,0,0,0
0.8529691656013879,0.42308029118323015,1.6078369977327864,1.363035512645199,-1,-1.0365100315187326,0.7084024475692613,0,0,0,0,1,0,0,0
-0.966193873132164,0.4675460865786595,-1.0147086411384707,0.14485524531615895,0,-0.4442469289650162,-0.12660904449131916,0,0,0,0,0,0,1,0
-0.6023612653854535,0.1690131000476652,-1.1818314306890312,-0.282514820066851,-1,-0.1717245684427683,-0.24710852014045387,0,0,1,0,0,0,0,0
-0.6023612653854535,-0.5387067624803481,-0.5102416820387128,-0.01491745513383174,0,0.11205875974901837,-0.48378599065726274,0,0,0,0,0,1,0,0
0.4891365578546775,-0.32408041058671117,0.7899029924845047,-0.42577578056571774,-1,-0.6541965864126795,0.1112116697519259,1,0,0,0,0,0,0,0
2.3082995965882294,-3.62727789598246,-1.2843690531974188,1.7884054335715924,1,0.149351007107631,3.3859381969359057,1,0,0,0,0,0,0,0
-0.23852865763874323,0.14082612535048458,-0.4769772261450903,-0.6553643011410346,0,0.3516078992017388,-1.1761382190922467,0,0,0,1,0,0,0,0
1.2168017733480982,-0.5160556600992694,-0.44671861404435875,-0.2501094566272393,-1,0.5181258904338405,-0.7189266294629201,1,0,0,0,0,0,0,0
-0.23852865763874323,-0.6603008612400679,0.49319804185298416,1.2751295288938544,0,0.3367275358194646,-0.6261136701098534,0,0,0,0,0,0,1,0
1.2168017733480982,-1.3762925401502335,-0.0817187743564362,3.2703709329655295,1,-1.514213674233731,3.367150198372506,0,1,0,0,0,0,0,0
-0.6023612653854535,0.25827050484834135,0.19272834168045785,0.06341192413564184,-1,0.08458804509410156,-1.2162609415361403,0,0,1,0,0,0,0,0
-0.6023612653854535,0.6335876243458931,1.734203578396867,-0.9975669168700875,-1,-1.0345438959024895,0.762740199896789,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.8290868111671387,0.18217542143408288,0.3519808517102055,-1,-0.6356739270665908,0.3227247743982841,0,1,0,0,0,0,0,0
0.4891365578546775,0.03249787184901863,0.2262952129235038,1.1503160833252581,-1,0.11033616483105128,-1.114591852240929,0,1,0,0,0,0,0,0
-0.966193873132164,0.3072106540769847,-1.0105520844409526,-0.25444599144291713,0,0.5544063360811171,-0.8739266091755175,0,0,0,1,0,0,0,0
-0.23852865763874323,-0.502918319686664,-0.5414691354930331,0.059204221506966664,-1,-0.5675637335811463,0.1466896862401369,0,1,0,0,0,0,0,0
0.4891365578546775,0.6838262160170112,1.7859541632455052,-0.158292540496889,-1,-0.997537674458575,0.7461146259272362,0,1,0,0,0,0,0,0
-0.23852865763874323,-0.11647870490386104,0.700502555923031,1.0052589998477808,-1,0.22590858147067144,-0.9964164405165494,0,0,0,0,0,0,0,1
1.5806343810948085,-0.1374094637293391,1.0418469410529736,-0.42844680860286266,-1,-0.22410592619021877,-0.3929203579261578,1,0,0,0,0,0,0,0
0.8529691656013879,-0.13271460897705173,-0.6162479763495513,-0.9075675561815915,-1,-0.28354671311281804,-0.34874032875537037,0,1,0,0,0,0,0,0
0.12530395010796713,-2.5813197094441476,0.9670237107964896,-0.25660281409779867,1,-2.274303841327292,3.4357999144022715,0,0,0,0,0,0,0,1
-0.966193873132164,-0.12459842212608839,-0.280031279735601,0.39668153507672993,-1,0.3922726992493299,-1.1164965136657254,0,0,0,0,0,0,0,1
0.12530395010796713,-0.02018972121446541,0.6067311054424692,0.6330975229920873,-1,0.61675673464198,-1.3022453056707564,0,0,1,0,0,0,0,0
0.12530395010796713,-1.6789914968583977,-0.0817187743564362,2.69100551819501,1,0.01234892217519481,3.437451127104739,0,0,0,0,1,0,0,0
-0.966193873132164,-0.6926478276163659,-1.1731974208353477,-0.1850514386199608,-1,-0.8758977669304905,0.8427460347583432,0,0,0,0,1,0,0,0
-0.23852865763874323,0.04020341757337157,-0.28919504328591095,-0.5152633183928894,-1,0.2811217614861566,-1.1700339107196491,0,0,0,0,0,0,0,1
-1.3300264808788742,-0.2725645791940936,-0.5704429153954519,-0.9068553482086873,-1,0.37489215637804474,-0.8289350900920095,0,0,1,0,0,0,0,0
-0.23852865763874323,-0.19239606872201537,-0.6555134456588132,-0.6841773903442793,-1,-0.32318914240110885,-0.25679628452639,0,0,0,0,1,0,0,0
-0.23852865763874323,-0.08534203791513377,-1.4507881069720843,1.4486230119235222,0,0.35962077497491307,-0.27286047039170247,0,0,0,1,0,0,0,0
-0.23852865763874323,-0.7735539164190799,-0.9648255561749951,-0.9813571780557996,-1,-0.5906083765330332,0.4983981023273922,0,1,0,0,0,0,0,0
-1.3300264808788742,-0.417550497934133,-0.9479611805849926,-1.0614825992114978,0,-0.33448509589624476,0.02126772313366858,0,0,0,0,0,1,0,0
-0.6023612653854535,0.1270570082124424,-0.16424565685213185,-0.8029407125647369,-1,0.4637946554482264,-1.4286813123909152,0,1,0,0,0,0,0,0
0.4891365578546775,-0.18545191839663583,0.8169870678674861,-0.7425186655865608,-1,-0.11960512221064133,-0.5756659353511163,0,1,0,0,0,0,0,0
-0.23852865763874323,-0.4391481937683907,-0.39481332696075316,0.4049130544465584,-1,0.41311266049532236,-0.786012325274552,0,1,0,0,0,0,0,0
-1.6938590886255847,-0.7094497323077221,-1.3833873886499055,0.7783484520407892,0,0.4255638368094578,0.033776200619031964,0,0,0,0,0,1,0,0
-0.966193873132164,0.0744816108883901,-0.4825691637037697,-0.2257131950568407,0,0.8411889242226475,-1.1838501954702063,0,0,0,1,0,0,0,0
-0.966193873132164,-0.8037309327455762,-1.2936780342730037,-0.7282953875562972,-1,-0.6922969257725002,0.7724362182318688,0,0,0,0,1,0,0,0
-0.966193873132164,-0.9908430331435257,0.11228460331817394,-0.3765162589079699,0,0.43545031008800855,-0.33658678644274886,0,0,0,0,0,0,1,0
0.12530395010796713,-0.8188289100012168,-0.009744995899041653,-0.31418516168572136,-1,0.4891994320410291,-0.5239654512587884,0,0,1,0,0,0,0,0
0.4891365578546775,-0.007269174931496329,0.21050135169590214,-1.0935888734574792,-1,0.10649687741535263,-1.0827045520679612,0,0,0,0,1,0,0,0
-0.23852865763874323,-0.18253367862613348,-0.3672954624644765,0.2461019799929393,-1,0.6570638190290259,-1.0873671397953197,0,1,0,0,0,0,0,0
1.2168017733480982,0.7192472472076723,1.530512899660064,-0.9621298551150304,-1,-1.01572888276425,0.6393906112295371,0,1,0,0,0,0,0,0
0.12530395010796713,2.1270860753760803,0.049875597462527906,-1.114010433230399,-1,1.9292032154508025,0.38119270347221884,0,1,0,0,0,0,0,0
1.2168017733480982,0.6673580362746773,-0.3940093077190343,1.1135665880359231,-1,0.0019132217428195434,-1.015670363598122,0,1,0,0,0,0,0,0
-0.966193873132164,2.037236063465366,0.016097478929639024,-0.8471408870274766,-1,2.2828765024171536,0.7326200687271089,0,0,0,0,1,0,0,0
0.12530395010796713,0.9151956921817063,-1.0170814206450733,0.4342027439557544,0,0.20446579158991915,-0.7197991840559261,0,0,0,1,0,0,0,0
-0.6023612653854535,0.10011991648075397,-0.5786111892365908,-0.43446031953612335,-1,0.013526371951838369,-0.7986980954810639,0,0,1,0,0,0,0,0
