Number_of_valued_Kneset_members,Yearly_IncomeK,Overall_happiness_score,Avg_Satisfaction_with_previous_vote,Will_vote_only_large_party_int,Garden_sqr_meter_per_person_in_residancy_area,Weighted_education_rank,label,Issue_0,Issue_1,Issue_2,Issue_3,Issue_4,Issue_5,Issue_6,Issue_7
-1.45251992704,2.1363931433,0.0873116714606,-0.650418051272,-1,2.26414637317,0.466933985829,Pinks,0,0,0,0,0,0,0,1
0.359325107188,0.608010957093,1.18545136503,-0.491104529892,-1,-0.731939246463,0.209867298892,Greens,0,0,0,0,1,0,0,0
-0.365412906503,1.88962582582,0.079351206283,-0.0583929697224,-1,2.13467735378,0.19519092942,Pinks,0,0,0,0,1,0,0,0
-1.45251992704,-0.489108485151,-0.840046251729,0.730546136425,0,-0.333697385706,0.00616872159467,Oranges,0,0,0,0,0,1,0,0
2.17117014141,-0.0800381263722,0.216336900667,0.735985523587,-1,-0.126299967294,-0.691420419689,Purples,1,0,0,0,0,0,0,0
-0.365412906503,-0.238614229454,-0.103881539589,0.363394709674,0,0.940225452382,-1.07356869045,Reds,0,0,0,0,0,0,1,0
0.359325107188,-0.354125389744,0.0965581548756,0.494142410615,-1,0.0651993110894,-0.71071907991,Purples,0,0,0,0,0,0,0,1
0.359325107188,2.12507384205,0.0811201629608,0.744791355047,-1,2.35273887465,0.547583201509,Pinks,1,0,0,0,0,0,0,0
-1.09015092019,-0.3043560506,-0.00549938591967,-0.887817633869,0,0.773085765218,-1.06708964174,Reds,0,0,0,0,0,0,1,0
0.721694114033,-1.10609782696,-1.501165689,-1.96817726938,1,0.952759750842,0.429343079973,Yellows,0,0,0,0,1,0,0,0
-0.727781913348,-0.721458161868,1.02246644975,1.85412444799,1,-1.53347779275,1.29091493984,Yellows,0,0,1,0,0,0,0,0
-1.09015092019,0.01923872926,-0.194943736356,0.260992184543,-1,0.923916074163,-1.26904375286,Whites,0,0,0,0,0,0,0,1
-0.365412906503,-0.847542763412,-0.933560269529,-0.630040540609,-1,-0.788486385023,0.63610815157,Browns,0,1,0,0,0,0,0,0
-1.81488893388,-0.496066225802,-0.452995627839,-0.709266732498,-1,-0.225128172369,-0.25856926785,Pinks,0,0,1,0,0,0,0,0
-0.727781913348,-0.469852851878,-0.854397199036,0.900160974364,-1,-0.580414608605,0.222085314014,Browns,0,0,0,0,1,0,0,0
-0.0030438996575,-0.586995911031,-0.672382432112,-0.824967213839,0,0.820207735243,-0.540631129451,Greys,0,0,0,1,0,0,0,0
-1.09015092019,1.95956849159,0.0114586131591,1.18396192003,-1,2.25004398204,0.352165133476,Pinks,0,0,1,0,0,0,0,0
0.721694114033,-0.812396645316,-0.787065853201,-1.47163552967,1,0.926394334899,-0.278463843052,Yellows,0,0,0,0,1,0,0,0
-1.09015092019,-0.592959742622,-0.970141781037,0.0609141184162,-1,-0.561536294888,0.322715547686,Browns,0,0,0,0,1,0,0,0
0.359325107188,0.621157050509,1.29117265383,0.650380609255,-1,-0.821438491202,0.364322718266,Greens,0,0,0,0,1,0,0,0
-1.81488893388,-0.999389832239,-0.730446762624,-0.821050788231,0,0.129372106655,-0.252890634902,Oranges,0,0,0,0,0,1,0,0
1.08406312088,-0.566650766268,0.00203590592763,-0.897616798349,-1,-0.101378193452,-0.417265064396,Purples,0,0,0,0,1,0,0,0
-0.727781913348,-0.475980405678,-0.762223790423,-0.650839449851,-1,-0.499461378052,0.10608425987,Browns,0,1,0,0,0,0,0,0
0.721694114033,-3.30788984205,1.18072123439,2.15254951578,1,-1.27810099929,2.72610293501,Blues,0,0,0,0,0,0,0,1
-0.727781913348,-0.0189919274591,-0.0561856628612,-0.795102398713,0,0.240524365463,-1.08221076863,Reds,0,0,0,0,0,0,1,0
0.721694114033,-0.704778731138,-1.30453935579,-2.01271496837,1,1.13373300991,0.0597278665224,Yellows,0,0,0,0,0,0,0,1
-0.365412906503,0.052626967809,0.0108564047436,-0.918353226057,0,0.241802699305,-1.13979877387,Reds,0,0,0,1,0,0,0,0
0.721694114033,-0.50230393743,-0.326349754476,0.44855649941,-1,0.346046437493,-0.700831520825,Purples,1,0,0,0,0,0,0,0
-0.727781913348,-0.472135653048,-0.754408454682,-1.02699401521,-1,-0.400726459387,0.0113121826497,Browns,0,0,0,0,1,0,0,0
0.359325107188,0.609198709398,1.29999124036,-1.03350664864,-1,-0.969229354204,0.523382535125,Greens,0,0,0,0,0,0,0,1
-0.365412906503,0.847367730576,1.44338688904,-0.140350159295,-1,-0.804641156355,0.453613285495,Greens,0,0,1,0,0,0,0,0
-0.727781913348,-0.784590135063,-1.05047804795,-0.432942859107,-1,-0.677585866639,0.561659923569,Browns,0,1,0,0,0,0,0,0
-0.727781913348,-0.695009674904,0.68950389314,-0.168170776152,-1,-0.479752260568,0.108645735871,Pinks,0,1,0,0,0,0,0,0
-0.365412906503,-0.410458512263,0.588249875284,-1.04917212769,-1,-0.369649200124,-0.187626836929,Pinks,1,0,0,0,0,0,0,0
0.359325107188,-0.185953229234,0.300703997664,-0.179979511153,-1,0.330583188083,-1.01243937156,Purples,0,0,0,0,0,0,0,1
-0.727781913348,0.0853244893682,-0.0383507621886,1.08788887155,-1,0.627745530426,-1.41827446172,Browns,0,0,1,0,0,0,0,0
-0.0030438996575,0.8043071077,1.75117658178,-0.202892837615,-1,-0.582285506692,0.466988581183,Greens,0,0,1,0,0,0,0,0
-1.09015092019,-0.0767843630216,-0.345160907804,-0.958132072872,0,0.929488456342,-1.10868468271,Reds,0,0,0,0,0,0,1,0
-0.365412906503,-0.396773808135,-0.599648585704,0.328669642367,-1,-0.416433965531,-0.0823882363258,Browns,0,1,0,0,0,0,0,0
0.359325107188,0.578955846966,-0.389421903934,2.0189958267,1,0.234838955908,-1.15065441684,Blues,0,0,0,0,0,0,0,1
-1.45251992704,-1.77237171145,-0.0774196194727,-0.995487683798,-1,-1.09997488048,1.28281321557,Whites,0,0,1,0,0,0,0,0
1.08406312088,-0.0676434149886,-0.151369418669,0.670405771977,-1,0.530970893273,-1.21245334873,Purples,0,0,0,0,0,0,0,1
1.44643212772,1.32328801232,1.24694258053,1.65248037455,1,-2.64214618719,2.46466651268,Blues,0,0,0,0,1,0,0,0
2.17117014141,-0.123856673091,0.186042379666,-0.591387717341,-1,0.355764704019,-1.10147198694,Purples,1,0,0,0,0,0,0,0
-0.365412906503,-0.769280589602,-0.953968919761,-0.800074355576,-1,-0.847127828457,0.65919934262,Browns,1,0,0,0,0,0,0,0
-0.365412906503,0.452654429866,-1.11812663442,1.05120599928,0,0.583570422943,-0.644980852164,Greys,0,0,0,0,0,1,0,0
1.80880113457,-0.744542600305,0.544659855157,0.732311050578,-1,-0.0812826558849,-0.232970714866,Purples,0,1,0,0,0,0,0,0
-0.365412906503,0.117158047575,-0.732220714919,-1.01746105676,0,0.952963484098,-0.922404492693,Greys,0,0,0,0,0,1,0,0
-0.0030438996575,-0.604882505423,-0.957916547522,-0.713012978399,-1,-0.630529416406,0.381921781165,Browns,1,0,0,0,0,0,0,0
-1.81488893388,1.94539699645,0.0412038515392,-0.171297721253,-1,2.35478034159,0.451057619708,Pinks,0,0,1,0,0,0,0,0
-1.09015092019,-0.621204876601,-0.629275256146,-0.249815630849,0,0.819415212442,-0.707377572898,Greys,0,0,0,0,0,1,0,0
-0.0030438996575,0.929166599694,0.842394988069,-0.497826042468,-1,-0.847508473103,0.191466727679,Greens,0,0,0,0,0,0,0,1
-0.0030438996575,2.28348230044,-0.12699786055,0.154754035287,-1,2.30091241497,0.602131689998,Pinks,0,1,0,0,0,0,0,0
-0.0030438996575,0.370769955448,-0.211568194072,-1.08059460807,-1,-0.513218887172,-0.358848505375,Purples,0,0,0,0,0,0,0,1
0.721694114033,0.736470999357,1.36322613919,0.847100837849,-1,-0.912273156115,0.483417598864,Greens,1,0,0,0,0,0,0,0
1.44643212772,0.198094115233,-4.08827379465,2.49713240956,1,-1.22004471679,3.12389694938,Blues,0,0,0,0,1,0,0,0
1.08406312088,0.202498849182,0.982603368731,-0.85609141493,-1,0.446448831023,-0.859752680869,Purples,0,1,0,0,0,0,0,0
1.08406312088,0.538830836952,-0.199523850259,-0.720079587988,-1,-0.284755680611,-0.651619059603,Purples,0,0,0,0,0,0,0,1
1.08406312088,-0.419989167628,-0.681246841722,-0.508547112541,-1,0.537058864959,-0.645435414117,Purples,0,0,0,0,1,0,0,0
1.44643212772,-0.67358837547,0.760870778588,0.402003830332,-1,0.323147361694,-0.435222221384,Purples,0,0,0,0,1,0,0,0
1.08406312088,-0.809182587363,1.91760713729,1.59825340336,1,1.40208156048,0.572078249335,Blues,0,1,0,0,0,0,0,0
-0.727781913348,-0.327539250261,-0.210259934019,-0.317786645787,0,0.423405775778,-0.924210726846,Reds,0,0,0,0,0,0,1,0
-1.09015092019,-0.0318920657434,-0.672774566592,-0.765995833111,0,0.450512632793,-0.899449293954,Greys,0,0,0,1,0,0,0,0
-1.09015092019,-0.418394274269,-0.82350486826,-0.368422110463,-1,-0.542760656239,0.14837551161,Browns,0,0,0,0,0,0,0,1
-0.727781913348,-0.480331559486,-0.629640909078,0.188035381301,-1,-0.558580575144,0.106669704873,Browns,0,1,0,0,0,0,0,0
-1.09015092019,0.0674930467551,-0.309595533991,-0.0691507817613,-1,0.63882127644,-1.27372952787,Browns,0,0,0,0,0,0,0,1
-1.09015092019,0.132075792918,-0.387450864582,0.926740884273,0,0.205556895536,-1.008867045,Greys,0,0,0,0,0,1,0,0
1.80880113457,1.11100478967,1.86410560386,1.14155664677,1,2.28856051216,0.800778588665,Yellows,1,0,0,0,0,0,0,0
-1.09015092019,-0.680576575568,-0.164723722294,-0.0749468255455,0,0.443612750554,-0.632342803372,Reds,0,0,0,1,0,0,0,0
-0.727781913348,1.87960618268,-0.0241618969329,0.704574310402,-1,2.11779831467,0.175781487743,Pinks,0,0,0,0,0,0,0,1
-1.09015092019,-0.155410804199,-0.461763080171,-0.825579494127,0,-0.142047047222,-0.518940197487,Greys,0,0,0,0,0,1,0,0
-1.45251992704,-0.454988955129,-0.563651803062,0.905012381369,-1,-0.489642399717,0.1973021966,Browns,0,0,1,0,0,0,0,0
-0.365412906503,0.0195812537226,0.205950448609,-0.817996463595,-1,0.44754507625,-1.27426583751,Whites,0,1,0,0,0,0,0,0
1.08406312088,-0.0144528542556,0.627584765735,1.0914173566,-1,0.0655980776014,-0.841887886901,Purples,0,0,0,0,1,0,0,0
-1.45251992704,1.04004870053,-0.431638415659,0.0159631880072,0,0.394275517242,-1.13331105425,Greys,0,0,0,1,0,0,0,0
-0.0030438996575,0.509615988951,-1.66033058033,1.27105315342,1,2.04099010769,0.5211325063,Blues,0,0,1,0,0,0,0,0
-1.09015092019,-0.82718958984,-0.84955682971,-0.862325428218,0,0.15744780622,-0.103900172881,Oranges,0,0,0,0,0,1,0,0
-0.365412906503,-0.585536803571,-0.86574539519,0.382314282277,-1,-0.567625055231,0.2715496169,Browns,0,1,0,0,0,0,0,0
-0.727781913348,0.154322702813,-0.095970853771,-0.402118876071,-1,0.659331215827,-1.46816689757,Browns,0,0,0,0,1,0,0,0
-0.0030438996575,-0.682645602345,-1.75485518874,1.5842301679,1,-0.824736080167,1.06666421852,Blues,0,0,0,0,0,0,0,1
-1.45251992704,0.520638181719,0.020758413618,-0.241279112756,0,-0.312443048006,-0.650717468859,Oranges,0,0,0,0,0,1,0,0
-1.09015092019,-0.201839123015,-0.723131607834,-0.92572551039,-1,-0.746215062324,0.217489228555,Pinks,0,0,1,0,0,0,0,0
-0.365412906503,-0.845175431874,0.460318561581,-0.127334878902,-1,0.416918655641,-0.443467824049,Purples,0,0,0,0,0,0,0,1
0.359325107188,0.572887503861,1.51766476858,-0.0384476978131,-1,-0.902577505714,0.480957470151,Greens,0,1,0,0,0,0,0,0
-1.09015092019,0.0952785513294,-0.439690643509,0.271098743703,0,-0.528825167577,-0.219996252011,Oranges,0,0,0,0,0,1,0,0
-0.0030438996575,0.222615944439,1.23641622271,-0.402253142293,-1,-0.885752477176,0.400581270774,Greens,0,0,0,0,1,0,0,0
-0.365412906503,-0.630548682242,-1.0894293524,-0.321593924661,0,0.318826889235,-0.147624970723,Oranges,0,0,0,0,0,1,0,0
-0.365412906503,-0.276394093603,0.00554582964461,-0.587723318462,-1,0.0720128818127,-0.768552629128,Purples,0,0,0,0,0,0,0,1
-1.09015092019,0.809027328306,-0.497572455493,0.260112277629,0,0.163337906024,-0.986526792701,Greys,0,0,0,0,0,1,0,0
-0.365412906503,-0.246753888674,-0.588237975118,-0.666948516802,0,-0.0235547143822,-0.51336142324,Greys,0,0,0,1,0,0,0,0
-0.727781913348,-0.51253463208,-0.244408004654,-0.221701754356,0,0.367926246816,-0.730388805186,Reds,0,0,0,1,0,0,0,0
-1.09015092019,-0.0103868974902,-0.059552177269,0.824894069863,-1,0.802430741916,-1.33223078669,Browns,0,0,0,0,1,0,0,0
-0.0030438996575,-1.51329490895,1.29884901449,-1.08545263044,1,0.909281070944,0.480141987912,Yellows,0,0,0,0,0,0,0,1
0.721694114033,-0.70222809338,-0.527016236744,-0.63175956929,-1,0.512248188688,-0.504237111147,Purples,0,0,0,0,1,0,0,0
-0.365412906503,0.768337348448,1.12135337907,0.0107021499187,-1,-1.12998691636,0.612793188725,Greens,0,0,0,0,0,0,0,1
0.721694114033,-3.49321237382,-3.59909056524,3.03627765592,1,2.35686420985,3.97823248373,Blues,0,0,0,0,1,0,0,0
0.721694114033,-0.778100620625,1.06434650231,-1.1719321902,1,1.41821114402,-0.0543442995401,Yellows,1,0,0,0,0,0,0,0
-0.0030438996575,-0.86769344544,1.29857772357,1.40192915109,1,1.16536689667,0.044822008094,Yellows,0,0,0,0,0,0,0,1
0.359325107188,-0.784012527119,-0.937847765839,1.30240638285,1,1.8014858291,0.228243331179,Yellows,0,0,1,0,0,0,0,0
-0.0030438996575,0.722739309849,-0.852693636426,-0.486847134988,0,0.0514692536622,-0.635050715942,Greys,0,0,0,1,0,0,0,0
1.08406312088,-2.29483545613,-4.15528116677,1.57881804387,1,-1.84739915894,4.24938382375,Blues,0,1,0,0,0,0,0,0
0.721694114033,-0.208586822577,0.348283146834,0.788069892706,-1,0.576200975893,-1.09627088698,Purples,0,0,0,0,1,0,0,0
0.359325107188,0.537911089982,1.59469077005,-0.133557566169,-1,-0.780007771691,0.519470244476,Greens,0,0,1,0,0,0,0,0
-0.727781913348,-0.0258762454944,-0.194173727214,-0.43652906804,-1,0.578033384592,-1.24790958557,Browns,0,1,0,0,0,0,0,0
-1.09015092019,-0.903339018393,-0.569643077707,-0.584963657148,0,0.540137784309,-0.318175738619,Oranges,0,0,0,0,0,1,0,0
1.08406312088,-0.729439723552,-1.04984043929,1.97308756959,1,2.24361440682,0.625463533872,Blues,1,0,0,0,0,0,0,0
-0.365412906503,-0.46846197711,-0.654157535171,-0.400581783792,-1,-0.369992189463,-0.0646985169996,Browns,0,1,0,0,0,0,0,0
2.17117014141,0.0637029363019,1.00165479419,-0.586020504253,-1,0.608962418127,-0.661282311338,Purples,1,0,0,0,0,0,0,0
-0.727781913348,1.98349912988,0.268704843997,-0.884755022966,-1,2.28806980065,0.41072302533,Pinks,0,1,0,0,0,0,0,0
0.359325107188,0.108044800627,0.397250456673,-0.590660900772,-1,0.554529951046,-1.32870806652,Purples,0,0,0,0,1,0,0,0
-0.727781913348,0.0162699186508,-0.0670188459428,-0.737238226328,-1,1.11478148512,-1.19276777362,Whites,0,0,0,0,0,0,0,1
0.359325107188,0.12482658886,0.0355348055038,-0.377564013986,-1,0.401063964246,-1.33122970353,Purples,0,1,0,0,0,0,0,0
-1.45251992704,0.160686263842,-0.259931928411,-0.716584339291,-1,0.732888480804,-1.38649668604,Browns,0,0,1,0,0,0,0,0
-1.09015092019,-0.944934489779,-0.796210836165,0.345915195884,-1,-0.705494089711,0.557660839631,Pinks,0,0,0,0,1,0,0,0
0.721694114033,-0.0206438525022,-0.207099065116,0.0599402758863,-1,-0.0586216648892,-0.759035956276,Purples,0,1,0,0,0,0,0,0
0.721694114033,-3.29502607577,-4.19972805991,3.26081848106,1,2.57043239641,4.39181460992,Blues,0,0,0,0,1,0,0,0
-1.81488893388,1.97643930472,0.21006774976,-0.686919088207,-1,2.10312463148,0.218582675746,Pinks,0,0,1,0,0,0,0,0
-0.0030438996575,-0.383753078129,-0.736574920708,-1.01138642622,-1,-0.543382582409,0.0920567091929,Browns,1,0,0,0,0,0,0,0
-1.09015092019,-0.593650246966,-0.792191880289,-0.543417776468,0,-0.277891859288,-0.00720023735854,Oranges,0,0,0,0,0,1,0,0
-0.727781913348,0.33651034963,1.40780961928,0.0964685518327,-1,-0.894775774938,0.522061321971,Greens,0,0,1,0,0,0,0,0
1.80880113457,-1.75284496618,0.885735600112,1.48747404109,1,1.66723214891,0.744717004734,Blues,0,1,0,0,0,0,0,0
-0.727781913348,-0.0217349590437,-0.995479126907,-1.0735229401,0,-0.47375805765,0.0300303545741,Oranges,0,0,0,0,0,1,0,0
1.08406312088,-0.152771460187,0.296559564397,0.551615580581,-1,0.322641963025,-1.03399897287,Purples,0,0,0,0,0,0,0,1
-1.09015092019,0.273443637107,-0.890683086344,-0.793022674125,0,0.338092759271,-0.757291296112,Greys,0,0,0,0,0,1,0,0
-0.0030438996575,-0.408110554161,0.104635438649,0.775273572953,0,0.230612638116,-0.79291817518,Reds,0,0,0,0,0,0,1,0
-1.09015092019,-0.141140493417,-0.345909148503,0.577670534616,-1,0.568309991899,-1.09497568139,Browns,0,0,0,0,0,0,0,1
1.44643212772,-4.08960910969,0.962935956178,3.57163434298,1,-2.53912762025,4.20512474473,Blues,1,0,0,0,0,0,0,0
0.359325107188,0.331114911091,-1.27024401329,3.79498376512,1,-0.51864525726,0.1845492836,Blues,0,1,0,0,0,0,0,0
-0.727781913348,0.511602567451,-0.584657771765,1.02981964348,-1,-0.129810917215,-0.661407453799,Purples,0,0,1,0,0,0,0,0
0.359325107188,0.270943198899,1.34236146681,-0.770513340566,-1,-0.881358195744,0.476742954853,Greens,0,1,0,0,0,0,0,0
1.80880113457,0.542601567721,1.34989392965,-1.02456223171,-1,-0.856305038775,0.435527997783,Greens,0,1,0,0,0,0,0,0
-0.0030438996575,0.168412179904,0.367392701421,-0.653982225863,-1,0.212178661293,-1.12518570436,Purples,0,0,1,0,0,0,0,0
-1.81488893388,2.25066314247,0.149558320549,-0.0709501265513,-1,2.40028437799,0.668734025045,Pinks,0,0,1,0,0,0,0,0
-1.09015092019,-0.189577414036,-0.279135617203,-0.0910976620335,-1,0.479277889545,-1.03682706624,Browns,0,0,0,0,1,0,0,0
0.721694114033,1.05786560456,-0.582197882698,2.88179051066,1,1.10198458405,-0.989616670821,Yellows,0,0,0,0,1,0,0,0
1.08406312088,-0.620986840207,0.277799936543,-0.246856138094,-1,0.237006659976,-0.602668987822,Purples,1,0,0,0,0,0,0,0
-0.727781913348,1.97240465064,-0.0083447536193,-0.916267226198,-1,2.22335250916,0.33328183383,Pinks,0,0,0,0,0,0,0,1
-0.365412906503,-0.427644481285,0.501104531754,-0.424061889,-1,-0.510564336207,-0.0645941162463,Pinks,1,0,0,0,0,0,0,0
-0.365412906503,-0.408501198222,-0.825321454991,-0.835484972091,-1,-0.65246802966,0.249007551563,Browns,0,1,0,0,0,0,0,0
-0.727781913348,0.13879545852,-0.121492400631,-0.103377460104,-1,0.665028774926,-1.44455888236,Browns,0,1,0,0,0,0,0,0
-0.365412906503,-0.0932935265965,-0.176784381001,-0.375214430619,0,-0.300208001373,-0.478785399139,Reds,0,0,0,0,0,0,1,0
-1.09015092019,0.314708997862,0.268204328612,-0.647485115287,-1,0.910950348815,-1.54397181552,Whites,0,0,1,0,0,0,0,0
2.17117014141,-0.856531957749,-0.266350513906,0.179082477074,-1,-0.431535756277,0.10075239308,Purples,1,0,0,0,0,0,0,0
-0.727781913348,1.9490165346,-0.0740609862772,-0.903901674922,-1,2.39385886955,0.499091161505,Pinks,0,0,0,0,0,0,0,1
-1.09015092019,-0.776490082176,-0.793883262191,-0.680729246687,-1,-0.536014578786,0.312667533399,Browns,0,0,0,0,0,0,0,1
-1.09015092019,2.12131025863,0.203067261457,0.583999068519,-1,2.59883659976,0.79964144833,Pinks,0,0,0,0,1,0,0,0
-0.365412906503,0.795095889901,1.00420282892,0.158374158569,-1,-0.965957024468,0.378512258629,Greens,0,0,0,0,0,0,0,1
-0.365412906503,1.80199748195,-0.434652102579,0.396203299998,-1,1.84371292449,0.137823488887,Pinks,1,0,0,0,0,0,0,0
1.44643212772,-2.65201712312,1.54113089151,-1.08760190625,1,2.0532487683,1.92266958449,Yellows,0,1,0,0,0,0,0,0
-0.0030438996575,-0.499322736256,0.0369915390079,-0.65696237799,-1,0.205290299397,-0.70052159861,Purples,0,0,1,0,0,0,0,0
0.359325107188,0.584113389973,1.28769871035,-0.954018761176,-1,-0.966105425553,0.513260797739,Greens,0,0,1,0,0,0,0,0
0.721694114033,0.776189097727,1.32577890976,-0.698971314234,-1,-0.880775100232,0.452062223532,Greens,0,0,0,0,1,0,0,0
-1.09015092019,-0.0674551318707,-0.0500510340932,-0.563952817303,0,0.549122510032,-1.24994023837,Reds,0,0,0,0,0,0,1,0
0.721694114033,-0.234647771268,0.631080351122,-0.731951346264,-1,-0.464428127707,-0.16464653558,Purples,1,0,0,0,0,0,0,0
-0.365412906503,-0.583304816903,-0.898037301785,-0.465024636423,-1,-0.562634475388,0.281892515476,Browns,1,0,0,0,0,0,0,0
1.80880113457,-0.183802610498,-0.376312677273,-1.02621258932,-1,-0.885638038721,0.248528673391,Purples,0,1,0,0,0,0,0,0
1.44643212772,-1.01272002303,1.01488386929,-1.36788322573,1,-0.974212530178,0.857405819567,Yellows,0,1,0,0,0,0,0,0
-0.0030438996575,0.920786322161,1.46173019383,-0.712972310937,-1,-0.800622120241,0.469693289208,Greens,0,0,0,0,0,0,0,1
-0.727781913348,-0.678159831833,-0.502034175392,-0.651455217441,-1,0.799800255345,-0.560129888363,Whites,0,0,0,0,0,0,0,1
0.721694114033,-0.624369635217,0.0933325232573,-0.181422634596,-1,0.420480878468,-0.703255176033,Purples,0,0,0,0,1,0,0,0
1.44643212772,0.770155306339,1.57566108001,0.802268675709,-1,-0.923102614982,0.648768405165,Greens,0,1,0,0,0,0,0,0
1.44643212772,-0.163970414256,-0.247272379765,0.508135726721,-1,0.814588187893,-1.1226126106,Purples,0,1,0,0,0,0,0,0
-0.365412906503,-0.6164008199,-0.90193542508,-0.220936330921,-1,-0.160463700939,-0.0224507203151,Purples,0,0,0,0,0,0,0,1
1.44643212772,0.960783655306,1.83505291746,1.01173829568,-1,-0.692178005168,0.640765068385,Greens,0,0,0,0,1,0,0,0
-0.727781913348,0.234725743501,0.221260956522,-0.276967591915,-1,0.697898299374,-1.56513926042,Whites,0,0,0,0,0,0,0,1
-1.45251992704,0.117701797284,0.0905893264804,-0.435954069138,-1,0.61899176832,-1.46229098936,Whites,0,0,1,0,0,0,0,0
1.44643212772,0.608320004703,1.45635334855,-0.630405672175,-1,-0.713473152026,0.361198178821,Greens,1,0,0,0,0,0,0,0
-0.365412906503,0.0701648219605,-0.48862625579,-0.675287445926,-1,0.454393213826,-1.08001383143,Browns,1,0,0,0,0,0,0,0
1.44643212772,-1.49500168177,-1.45085293061,1.85369373639,1,0.789127332514,0.657275812476,Blues,0,0,0,0,1,0,0,0
1.44643212772,0.441480030193,1.31395985852,-0.321793063582,-1,-0.748181365971,0.308355697894,Greens,0,1,0,0,0,0,0,0
-0.727781913348,0.292050177104,-0.907074232718,-0.569198578501,0,-0.52128319993,-0.047410240461,Oranges,0,0,0,0,0,1,0,0
1.08406312088,0.415604036684,0.716606116327,-0.738496022131,-1,0.122553544291,-0.922219059037,Purples,0,1,0,0,0,0,0,0
0.721694114033,-4.00683124366,-1.42705059838,1.23339675541,1,0.487380866321,2.80169960162,Blues,0,0,1,0,0,0,0,0
-0.365412906503,-0.571568526248,-0.754448936075,-0.127564018497,-1,-0.507637201784,0.158245002757,Browns,0,1,0,0,0,0,0,0
-0.0030438996575,-0.0591101235164,-0.392314773891,-1.06755200055,-1,0.799941855868,-1.1283757335,Browns,1,0,0,0,0,0,0,0
1.08406312088,1.06818832575,-1.02256811795,-1.14042665539,1,0.947748487838,-0.65366588539,Yellows,0,1,0,0,0,0,0,0
-0.0030438996575,-0.276160233825,-0.769167333531,-0.87247586064,-1,-0.526720786378,0.0449954767219,Browns,1,0,0,0,0,0,0,0
-0.727781913348,-0.636572134256,-0.755351930863,0.412464612033,-1,-0.594475890494,0.271429798179,Browns,0,1,0,0,0,0,0,0
0.359325107188,-1.05202954638,-2.05842186669,1.31640362052,1,0.477580902321,0.855636704111,Blues,0,0,0,0,0,0,0,1
1.44643212772,-1.91816647871,0.662100451995,2.22756703909,1,-1.82507996843,2.09288953904,Blues,0,0,0,0,1,0,0,0
-1.09015092019,-1.26145365832,0.411777543182,-0.436293646122,-1,-0.693516671598,0.596482706068,Whites,0,0,0,0,0,0,0,1
2.17117014141,-0.0639777680178,1.15987967633,-1.05731725634,-1,0.20265803359,-0.48228570283,Purples,1,0,0,0,0,0,0,0
-0.0030438996575,2.11658053062,-1.52861962544,2.1558622104,1,-1.65119034648,1.77003539244,Blues,0,0,0,0,0,0,0,1
-0.727781913348,-0.874227915449,-0.863362225635,-0.1628947378,-1,-0.781970371569,0.613978609434,Browns,0,1,0,0,0,0,0,0
-0.727781913348,1.94839560463,0.0685001192364,-0.29641986161,-1,2.23697102149,0.331422410891,Pinks,0,1,0,0,0,0,0,0
-0.365412906503,-0.176239860115,0.257705900014,-0.844050502659,-1,0.451279540746,-1.01349067095,Purples,0,0,0,0,0,0,0,1
1.08406312088,0.578588393677,1.27297858661,-0.370360509741,-1,-1.28844127194,0.854674396618,Greens,0,0,0,0,1,0,0,0
1.44643212772,-0.888567700031,0.160653737412,0.585709368976,-1,0.217598911415,-0.372226452001,Purples,1,0,0,0,0,0,0,0
-1.09015092019,-0.959658453342,-0.736803044147,-0.803269102732,0,0.475142018328,-0.175343918939,Oranges,0,0,0,0,0,1,0,0
-0.0030438996575,0.1126819585,0.551074116458,-0.390044631993,-1,0.169358259767,-0.972566791116,Purples,0,0,0,0,1,0,0,0
-0.727781913348,-0.606474203332,-1.01879128639,0.0517584884435,0,0.236957614444,-0.182279587679,Oranges,0,0,0,0,0,0,1,0
-0.365412906503,0.692935174884,1.47804569646,1.10477962328,-1,-1.04849735465,0.710020380952,Greens,0,0,0,0,0,0,0,1
-0.0030438996575,-0.442854121073,-0.957962667232,0.0506715203019,-1,-0.714130363088,0.545774833156,Browns,1,0,0,0,0,0,0,0
-1.09015092019,-0.85321081072,-0.895251193907,-1.00299266753,-1,-0.691826149455,0.535967887636,Browns,0,0,0,0,1,0,0,0
0.359325107188,1.21202877018,1.47129224236,-0.803914700255,-1,-0.627427862708,0.368083347796,Greens,0,0,0,0,0,0,0,1
-0.727781913348,-0.452798519894,-0.575830246865,0.492435996777,-1,-0.717821219979,0.231800458548,Browns,0,1,0,0,0,0,0,0
1.44643212772,1.04509524103,-0.58194324231,2.68155587981,1,-1.63403977233,1.09737590969,Blues,1,0,0,0,0,0,0,0
0.359325107188,-0.123255400117,0.290578335877,0.0675681008387,-1,0.148285758879,-0.919843348126,Purples,0,0,0,0,1,0,0,0
-0.0030438996575,0.145723365252,-0.0190223002678,-0.0819208023767,-1,-0.0943007268457,-0.84167694327,Purples,0,0,1,0,0,0,0,0
-0.365412906503,0.175901801329,0.148549618332,-0.887011306837,-1,0.131273584577,-1.09686233795,Purples,0,0,0,0,0,0,0,1
1.08406312088,-2.25431076383,0.996929468815,1.29367652989,1,1.54320631384,1.14706065764,Yellows,0,1,0,0,0,0,0,0
